"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"UXT",0.208700608853054,9.79299965156796,2.66689219818212,0.00787189483489168,0.0127372321059526,-4.06395842455842
"OR4F17",-0.0300628731281885,0.00450348432055749,-2.6660630338816,0.00789109358487083,0.0127672906688784,-4.06614060656663
"RBM43",-0.273916103340465,7.76786445993031,-2.66512256997052,0.00791292029129438,0.0128015960268143,-4.06861490405793
"RAB6C",-0.24272887609018,5.72520365853658,-2.66466805029944,0.0079234884064636,0.0128176831600896,-4.06981040961481
"ADAL",-0.241752262629589,6.65276463414633,-2.66390266111019,0.00794131324676884,0.0128455059057804,-4.0718231337911
"C10orf129",-0.109148830014812,0.118092334494774,-2.66347852392131,0.00795120630391405,0.0128604951878481,-4.07293823351981
"ASRGL1",-0.564800819483304,8.38879599303135,-2.6630293768426,0.00796169478305259,0.0128764450839822,-4.07411889796281
"TCTN3",0.158598453184139,10.0765592334495,2.6629882837312,0.00796265500906868,0.012876983642078,-4.07422690895027
"ADCK4",0.205827651801877,9.40522369337979,2.66277739360753,0.00796758453174801,0.0128839406456196,-4.07478119648053
"TPRN",-0.280527655092977,8.71817317073171,-2.66251058914572,0.00797382496910462,0.0128930161940394,-4.07548238363867
"C6orf48",0.2602868059898,10.7806766550523,2.66235728532525,0.00797741266195254,0.0128973415026827,-4.07588524945672
"DAOA",-0.0149525423728815,0.00153693379790941,-2.66234259871493,0.00797775644143047,0.0128973415026827,-4.07592384308845
"NDUFC1",0.192291100872142,9.30473954703834,2.66208491869593,0.00798379029729734,0.0129060799057885,-4.07660094361106
"CLGN",0.78822657890407,5.27063728222996,2.66121513742385,0.0080041874330836,0.0129380338556969,-4.07888597797998
"KRT20",0.872536606878408,1.25117282229965,2.66000942832011,0.00803253974750725,0.0129828405775723,-4.08205233593063
"PPFIA1",0.152333345400693,10.3277736933798,2.65986919667625,0.00803584314789152,0.0129871573507213,-4.08242051264519
"C2orf24",-0.143303231857826,10.7524350174216,-2.65916960893769,0.0080523413793474,0.013012796640271,-4.08425699006535
"LOC100192378",0.242170761889093,0.313812543554007,2.65860122938572,0.0080657677348433,0.0130334680516594,-4.08574868782909
"XRCC1",0.171199006088532,9.44833240418119,2.65815511376551,0.00807632002368597,0.0130494923726014,-4.08691928908797
"ATP6V0C",-0.181959318742802,11.6232844947735,-2.65786552224954,0.00808317656800234,0.0130595431605484,-4.08767907066582
"OR2AG2",0.17470673687675,0.286884668989547,2.65687949298996,0.00810656159264257,0.0130962944205974,-4.09026544300064
"EP300",-0.203482985025507,11.0170426829268,-2.65673997428603,0.0081098753674783,0.0131006169875151,-4.09063132743791
"SLC6A14",-0.78709922988317,9.80304198606272,-2.65624779190659,0.0081215751357951,0.0131184844640341,-4.09192191415661
"DACH2",-0.458712907684718,0.976359059233449,-2.65598410447943,0.00812784953354705,0.013127586415209,-4.09261325190162
"ZFHX4",0.633708240908354,4.84618623693379,2.65504051030334,0.00815033784990424,0.013162872565964,-4.09508662590978
"FAM41C",0.390044867533324,3.98957857142857,2.65494358208041,0.00815265106242874,0.0131655727453522,-4.09534064816689
"IGF1",-0.490953684383745,7.56003222996515,-2.65407884926301,0.00817331418239397,0.0131979031118883,-4.09760647500812
"MARCH3",-0.350133016290935,6.47989355400697,-2.65388333298794,0.00817799262725048,0.0132044190827725,-4.0981186791219
"SLITRK1",0.531611956557512,0.625735017421603,2.65317489106465,0.00819496483696584,0.0132307823295776,-4.09997431274637
"MLH1",-0.136906572321871,9.34099790940767,-2.65280500446103,0.00820383879782168,0.0132440678241157,-4.10094297076391
"TMPRSS15",0.3941834029949,0.568388327526132,2.65213038155217,0.00822004590246664,0.0132691887386099,-4.10270933204944
"FBXO34",0.188917864077671,10.0297994773519,2.6514377065289,0.00823671657506042,0.0132950539575431,-4.10452250299794
"IFNA5",-0.0975636959025858,0.0867019163763066,-2.65130950266765,0.00823980539352716,0.0132989940824774,-4.1048580433364
"HRH4",-0.399871683396415,1.61081655052265,-2.65125961358595,0.0082410076531332,0.0132998889331676,-4.10498861078304
"STRA8",0.448924340957714,0.428089024390244,2.65109799445695,0.00824490353708355,0.0133051304524701,-4.10541157659042
"ZDHHC20",-0.35725394767155,7.70648083623693,-2.65079997117401,0.00825209182236494,0.0133156838098839,-4.10619145331375
"NARG2",-0.15297838407109,9.36069163763066,-2.65070510222721,0.00825438122927865,0.0133183312352319,-4.10643969141484
"CATSPER4",0.126109297350667,0.142377351916376,2.65041165075262,0.00826146649927049,0.0133287156958761,-4.1072074940845
"TTC26",0.280813690965942,6.93459024390244,2.65038036455826,0.00826222221384426,0.0133288874784082,-4.10728934812108
"GPR144",0.108201941747574,0.0970801393728223,2.65000102614904,0.00827139002702805,0.0133426288406448,-4.10828173577815
"FAM3A",0.237296597005102,9.90488344947736,2.64995196913253,0.00827257629831287,0.0133434939821153,-4.10841006377551
"PHF3",-0.191929438867863,10.5966696864112,-2.64981089231905,0.00827598859513143,0.0133479492385928,-4.10877909296907
"AHR",-0.352823978936979,11.8902825783972,-2.64934514855243,0.00828726274390686,0.0133650828069448,-4.10999725093848
"UBE3A",-0.148412957051178,10.453943728223,-2.64913412543285,0.00829237546430999,0.0133722777694041,-4.11054911546144
"ARHGEF38",0.400933937798261,5.29426533101046,2.64838682802221,0.00831050393077221,0.0134004591343664,-4.11250309163082
"TRMT11",0.17557571499095,7.66950331010453,2.64667438757604,0.00835217964992907,0.0134666023885215,-4.11697862142051
"RPS3",0.272766447260162,14.4065057491289,2.64585043694306,0.0083722988781344,0.0134979814644337,-4.11913104194257
"SMC3",0.199288563435907,10.1781923344948,2.64574708308544,0.0083748256384186,0.0135009949239681,-4.11940098885568
"C6orf123",-0.415421148593059,2.94748571428571,-2.64550598420604,0.00838072260127899,0.0135088645614305,-4.12003066795643
"KCNJ6",0.55694846141189,1.48266724738676,2.64549369499308,0.00838102327905215,0.0135088645614305,-4.12006276225311
"SDR39U1",0.228833829192036,8.94557020905924,2.6450197124216,0.00839262750284916,0.0135265067226796,-4.1213004959502
"CLRN2",-0.100971153529703,0.0559921602787456,-2.64477784809847,0.00839855446875229,0.0135349967221512,-4.12193200460488
"S100A13",0.298315316768143,10.6122827526132,2.64421460411629,0.00841237150168116,0.0135561999159744,-4.12340241833419
"EFCAB5",-0.346720756952448,2.18280592334495,-2.6441858504819,0.00841307740848236,0.0135562733848319,-4.12347747483207
"LOC100130872",-0.416620233667933,5.1761268292683,-2.64365600491364,0.00842609472196987,0.0135761830671827,-4.12486040448554
"C22orf32",-0.234665963468822,9.46843780487806,-2.64194444895768,0.00846826793835562,0.013643062134069,-4.12932582336316
"ASCL2",0.550827375349684,5.13452787456446,2.6417189860396,0.00847383749193416,0.0136509638817803,-4.1299138417167
"SYCE1",-0.681647181174927,1.26849895470383,-2.6415960329709,0.008476876154246,0.0136547875595661,-4.13023448871763
"TCEA2",-0.265662754648678,7.92304912891986,-2.64142380643636,0.00848113420374224,0.0136605747060119,-4.13068361057686
"ARID1A",0.208332624650324,11.3896,2.64092362591833,0.00849351131031387,0.0136794372951082,-4.13198778883478
"GPR50",0.430770995557023,0.48560331010453,2.64062312252372,0.00850095513559473,0.0136903521284719,-4.13277121003341
"TNFSF13B",-0.427769899621525,6.72258083623693,-2.64041415308233,0.00850613500360934,0.0136976195485214,-4.13331594823515
"COX16",0.177693381602765,9.68532195121952,2.63995620513914,0.00851749636777098,0.0137148392494383,-4.13450957249457
"NEDD1",0.186643179200266,8.77044843205574,2.63859691603151,0.0085512995292758,0.0137681891095626,-4.13805131898998
"ESPNL",0.61294469310516,4.19925522648083,2.63811648721541,0.0085632756924344,0.0137863903674465,-4.13930269244619
"CPN1",0.515388932038834,0.462413414634146,2.63773139138357,0.00857288624148313,0.0138007805643887,-4.14030559140384
"DKKL1",0.5000462695409,2.36063083623694,2.63756472683648,0.00857704856076696,0.0138063985379133,-4.14073958893488
"SLC35E2",0.318868283692617,5.73636550522647,2.63744042247986,0.00858015414599496,0.0138103147485125,-4.14106326233014
"FGF12",-0.676481622511115,3.999943728223,-2.63736938120308,0.00858192947393549,0.0138120893775396,-4.14124823847113
"ZNF624",-0.201023541220998,6.25320017421603,-2.63636721655499,0.0086070087660615,0.0138513670900088,-4.14385714061431
"PTPRA",-0.156589570511766,10.6473228222997,-2.63522740953739,0.00863561239891626,0.0138963099662761,-4.14682318637702
"GPR18",0.44981195326642,3.99976167247386,2.63508393906816,0.00863921884236842,0.0139010238132944,-4.14719644155736
"HOXB4",-0.448976281059736,5.85670505226481,-2.63418306235561,0.00866189520872908,0.0139364191720382,-4.14953972424618
"LAMB1",-0.331677195984862,11.3824303135889,-2.63394467400539,0.00866790470522686,0.0139449951883322,-4.15015966858089
"SLC24A6",0.198946967253582,9.79162822299651,2.63283365824862,0.00869596144705274,0.0139890368678885,-4.15304821463678
"CD28",0.432573404640455,6.24667299651568,2.63274848138144,0.00869811579327871,0.0139914061925889,-4.15326961812382
"DNAJB13",0.721600296198788,5.36175087108013,2.6321017444288,0.00871448907323578,0.01401664530504,-4.15495047813524
"IL2RG",-0.413475218035215,9.63933501742161,-2.63198130466161,0.00871754126558447,0.0140204561051664,-4.1552634548329
"LOC340074",0.102833203883496,0.0922632404181185,2.63180677967026,0.00872196578877608,0.0140264732605023,-4.15571695345158
"EVPLL",-0.696586269540897,5.17793101045296,-2.6317193206578,0.0087241837891251,0.0140289412697375,-4.15594420236443
"PSMB8",0.290064785255886,11.1719412891986,2.63162540415395,0.00872656611709698,0.0140316731190477,-4.15618822187684
"UBR3",-0.171775843343757,9.8437331010453,-2.63157063451806,0.0087279556971941,0.0140328084002972,-4.15633052371709
"NPTN",-0.185418186605233,11.2769675958188,-2.63071111993349,0.00874978873370164,0.0140668099219181,-4.15856332601115
"TPSG1",-0.393880319236465,1.44661411149826,-2.63064250638088,0.00875153373414407,0.0140685136294713,-4.15874153604547
"PRRG2",0.293291525423729,7.54555331010452,2.63032570621847,0.00875959473469924,0.0140803695508437,-4.15956430252363
"PPP1R12A",-0.17236164554879,10.2374770034843,-2.62982087518138,0.00877245393947531,0.0140999357533413,-4.16087520695595
"KRTAP2-1",0.191085601448085,0.198512195121951,2.62961099442631,0.00877780505899362,0.0141074321168889,-4.16142013605567
"BTBD9",-0.326118025341454,10.0227163763066,-2.62939105871304,0.0087834156772111,0.0141153443329271,-4.16199112604381
"PDE8A",-0.220496274477541,9.21226289198606,-2.62866649953014,0.00880192210628764,0.0141439778367318,-4.16387187340712
"C6orf192",0.281674750699359,8.3125594076655,2.62829091874487,0.00881152879410558,0.0141583068124746,-4.1648465740588
"EID2",-0.183657061049863,7.95127142857143,-2.6270239085298,0.00884400598266943,0.014209378840523,-4.16813369381053
"DOLK",0.142910778344579,8.83006202090592,2.626984238961,0.00884502455885827,0.0142099032939479,-4.16823658719918
"ENAM",-0.806948145466524,3.39384006968641,-2.6264884653585,0.00885776316129002,0.0142292549062038,-4.16952237761266
"UBE2Q2P1",0.43686215566892,4.31344634146341,2.62547221166811,0.00888392655965396,0.0142701676136215,-4.17215729429032
"MT1F",0.422658041796943,6.78560731707317,2.62422259006004,0.00891619286614247,0.0143208761963625,-4.17539591681581
"GPX7",0.379832160605567,7.73630034843205,2.62332338889106,0.00893947590247895,0.0143571493607051,-4.17772542960148
"C19orf29",0.185982741484287,8.71413554006969,2.62304069048074,0.00894680705947977,0.0143677995096308,-4.17845764035516
"RSC1A1",0.205070077340795,7.54980331010453,2.62285202616718,0.00895170264533293,0.0143745369815162,-4.17894625266381
"LOC401431",0.372354675004117,4.45944738675957,2.62245501247248,0.00896201245373067,0.0143899668133185,-4.17997434659265
"OTOR",0.246003356919536,0.284200348432056,2.6222632151542,0.00896699693004833,0.0143968442147409,-4.18047096434744
"IQCF1",0.214520625308542,0.387828222996515,2.62202487003143,0.00897319456120031,0.0144056681530687,-4.18108805818259
"B4GALNT3",0.498093477044599,9.15534825783972,2.62179336109196,0.00897921810441987,0.0144142112505857,-4.18168740018833
"SLC1A3",-0.457028645713347,7.84572613240419,-2.62074934490354,0.00900642696616368,0.0144567588440454,-4.18438956007079
"GRIK1",-0.443203271350999,0.963584668989547,-2.61911264995978,0.00904923064440685,0.0145243300077924,-4.18862359751854
"WNT4",-0.634961494158312,6.23226898954704,-2.61849891010168,0.00906532837020399,0.0145490299750069,-4.19021064216898
"LYPD6B",0.839773816027656,5.28888780487805,2.61842533427256,0.00906725990352219,0.0145509924036044,-4.19040087450368
"FAM160B2",0.236184008556857,9.9070987804878,2.61744348388499,0.00909307099938159,0.014591273066852,-4.19293897625401
"LPAR4",0.385703169326976,1.65020348432056,2.61707954334722,0.00910265504140019,0.01460551059007,-4.19387953331331
"SERPINB11",-0.617309185453354,1.00437804878049,-2.61646149585514,0.00911895147478264,0.0146305152998818,-4.1954765042478
"CRTC1",-0.274438999506337,8.58380209059233,-2.61611580019256,0.00912807802553029,0.01464401358632,-4.19636958556715
"DAND5",0.344303899950638,1.33822055749129,2.61563168342126,0.00914087270847632,0.0146633940228957,-4.19762007479294
"FYTTD1",-0.176654836267897,10.3647505226481,-2.6151595376638,0.0091533664683956,0.014682288741008,-4.19883942486225
"C19orf62",0.161592111239099,10.2347722996516,2.61500313381916,0.009157508542103,0.0146868002157179,-4.1992433015489
"SH3PXD2A",0.248988560144811,11.2453024390244,2.6149993104592,0.00915760981789597,0.0146868002157179,-4.19925317419467
"ZNF721",0.168922004278429,8.65710470383276,2.61488673679399,0.0091605921959933,0.0146904356962773,-4.19954385458791
"GOLGA8G",0.276352779331909,0.490252264808362,2.61471049715871,0.00916526300192818,0.0146967780543299,-4.19999890456947
"BMP7",-0.777743067302953,5.57907543554007,-2.61453622195764,0.00916988384098032,0.0147030393045397,-4.20044885294318
"ZNF506",-0.269926249794309,8.20362386759581,-2.61434563659667,0.00917493952415583,0.0147099967536836,-4.20094087780279
"TRAPPC10",-0.157259792660854,10.1164299651568,-2.61420895746241,0.00917856676545662,0.0147146631028287,-4.20129371404348
"RNF167",-0.146707813065659,10.8654329268293,-2.61407424085541,0.00918214318020852,0.0147192472467932,-4.20164146640849
"CSAD",0.420745519170646,7.61083205574913,2.6140399502619,0.00918305371535243,0.0147195575246865,-4.20172998005868
"HS3ST5",-0.815287928254082,3.13232700348432,-2.613927352208,0.0091860441556466,0.0147232013830451,-4.2020206192787
"C8orf80",0.546036952443649,4.5558756097561,2.61380401308659,0.00918932086314439,0.0147272299530604,-4.20233896942104
"APOBEC3F",0.322262310350506,7.50434965156794,2.61377874242211,0.00918999234917959,0.0147272299530604,-4.20240419362772
"SHROOM1",0.312826022708577,8.25305278745645,2.61292744007159,0.00921263862075923,0.014762368941944,-4.20460106619686
"GPR152",0.348960793154522,1.18669878048781,2.61263731731187,0.00922036784258903,0.0147736011713379,-4.20534959793559
"LOC100271722",-0.310841928583186,4.99483414634146,-2.61242625286056,0.00922599450091458,0.0147814630173073,-4.20589410414957
"CFDP1",-0.18596305084746,9.42553466898955,-2.61204733233794,0.00923610365716951,0.0147965047274046,-4.20687153938562
"LOC647288",0.305174684877409,3.61991672473867,2.6116945778435,0.00924552364138895,0.014810440102818,-4.2077813542497
"RABGEF1",-0.121972173769953,9.71622944250872,-2.61129928526121,0.0092560897789904,0.014826209188006,-4.20880073964559
"BMP4",-0.545315402336681,7.71699041811847,-2.61015061180413,0.00928685506404623,0.0148743278565197,-4.21176209792805
"CADM2",-0.64840237946356,2.22592491289199,-2.60992165312904,0.00929299826036467,0.0148830060289638,-4.21235221689261
"SLC2A2",0.473780368602932,0.460893554006969,2.60984177275384,0.00929514238813329,0.0148852787229623,-4.21255808898302
"BGN",0.359822162251116,13.336687804878,2.60954813568698,0.0093030279202583,0.0148967446535296,-4.2133148136813
"RPL14",0.235779229883167,12.7088067944251,2.60926188429932,0.00931072087246217,0.0149079004454569,-4.21405242490135
"C2orf61",0.25760678953432,0.662765331010453,2.60908418450661,0.00931549938347752,0.01491438839139,-4.21451028113693
"CAMSAP1L1",-0.173177571169986,10.2117635888502,-2.60891643727206,0.00932001227396083,0.0149204500923593,-4.21494246595546
"C3orf31",0.168044811584665,6.75011428571429,2.60869334110814,0.00932601724244491,0.014928899336249,-4.21551720999381
"UPK3BL",0.662783837419783,7.28711898954703,2.60808787274167,0.00934233177980074,0.0149538493247551,-4.21707678576864
"COX17",0.222374135264112,9.0695405923345,2.6080252565488,0.00934402044876686,0.0149553862799707,-4.21723805345975
"BAGE",0.502657400032938,0.487019337979094,2.60770947382712,0.0093525408174041,0.014967856484355,-4.21805129266538
"PGAP3",0.268745163732107,10.125368989547,2.60748510178048,0.00935859898907578,0.014976384538602,-4.2186290623779
"FUCA2",0.207968306730296,10.6044341463415,2.60705212182411,0.00937029961519356,0.0149939400701422,-4.219743871098
"AGAP7",0.381958755965116,3.3320456445993,2.60698360005115,0.00937215251084294,0.0149957361895102,-4.21992027994776
"NPFFR2",0.74177466183972,1.61657020905923,2.60580646124267,0.0094040347075801,0.0150455761024485,-4.22295010899173
"ZNF518A",0.198475550436072,9.14028153310105,2.60542649999915,0.0094143464504584,0.0150609002281548,-4.22392780320998
"USP45",0.174615329932535,7.2850229965157,2.60536114706812,0.00941612107819496,0.0150616685567713,-4.22409595154618
"PLEKHG3",0.36198675333224,9.06742142857142,2.60535477940057,0.00941629400517093,0.0150616685567713,-4.22411233487133
"PLXNC1",-0.48912111568208,7.82917473867596,-2.60519484968037,0.00942063815391606,0.0150674432299701,-4.22452380404962
"IMPDH1",0.269173661346063,10.4306144599303,2.60493325481093,0.00942774768267799,0.0150776396296159,-4.22519678542171
"C9orf71",0.327669817344089,0.369674216027874,2.60482000401445,0.00943082705905138,0.0150813895873442,-4.22548811499493
"MAGIX",0.373933279578742,7.13436881533101,2.60467856951832,0.00943467403504943,0.0150863663789676,-4.22585192775045
"B4GALNT2",0.9592488629258,2.81114163763066,2.60462750978089,0.00943606318936989,0.0150874125605735,-4.22598326426297
"NLGN3",-0.338506460424553,4.59878606271777,-2.60435807386638,0.00944339661454954,0.0150979621911613,-4.22667626914453
"ACCN3",0.586957936481825,3.90841585365854,2.60433035493184,0.00944415134919109,0.015097993085103,-4.22674755988855
"RFPL2",0.359363639953927,1.46480522648084,2.60325342620375,0.00947351589221365,0.0151437577876778,-4.2295167554204
"NPY6R",-0.312733042619718,0.940598432055749,-2.60288853142579,0.00948348395601774,0.0151585118045036,-4.23045478571942
"CRYAA",0.262849448741154,0.385704703832753,2.60265725214052,0.00948980681508179,0.0151674374397531,-4.23104926590596
"IFT27",0.269285180187594,8.91566027874565,2.60179592504482,0.00951338749147334,0.0152039424879299,-4.23326276693045
"RSAD1",0.165523373375021,9.30619947735192,2.60108186572556,0.00953297610168582,0.015234062377801,-4.23509726604319
"SDHAP1",0.313994859305581,6.90724216027875,2.60096426499027,0.00953620566952289,0.015237201881437,-4.23539934846193
"THAP7",0.229931699851902,8.54251794425086,2.60095627657404,0.00953642508400312,0.015237201881437,-4.23541986791864
"RGP1",-0.249855807141682,7.13887369337979,-2.6005331936732,0.0095480521764927,0.0152545923099918,-4.23650653246458
"NR2C2",-0.201845259173935,9.79489512195123,-2.60033169526592,0.00955359417570569,0.0152622588457893,-4.23702400905679
"WFIKKN1",-0.478220092150738,4.28175696864111,-2.5997600205274,0.00956933313805747,0.0152859314217053,-4.2384919380043
"RGL2",0.218211627447754,10.69201271777,2.59973939424261,0.00956990143999896,0.0152859314217053,-4.23854489565725
"TMEM39B",0.152246039164063,8.29868519163761,2.5992602276261,0.0095831120855119,0.0153058418481064,-4.23977503271063
"MSMB",1.36990256047392,5.26928867595819,2.59880094971839,0.00959578969767679,0.0153247935339304,-4.24095390276107
"LRCH4",0.236363014645386,10.3411898954704,2.5987762901948,0.00959647080721915,0.0153247935339304,-4.24101719283033
"RPS27A",0.214566322198454,12.8387963414634,2.59708157009358,0.00964338357483108,0.0153985116894518,-4.24536538303235
"C15orf34",-0.333701043277934,3.6895094076655,-2.596437484709,0.00966126665390508,0.015425867506974,-4.247017204194
"ADAM9",0.301235099555705,11.9359329268293,2.59634823100434,0.00966374712661553,0.0154286280822317,-4.24724607264716
"SH2B2",0.348823221984537,5.61271602787457,2.59603534832098,0.00967244702559676,0.0154412451850794,-4.24804832012582
"CCL5",-0.47844849103176,9.66303170731707,-2.59600992904755,0.0096731541317733,0.0154412451850794,-4.24811349231789
"STARD3",0.185012055290442,10.0934019163763,2.5958299108206,0.00967816315034519,0.0154480399219862,-4.24857502120841
"KTN1",-0.201856047391807,11.9271006968641,-2.59503635218288,0.00970027161417627,0.015482125183786,-4.25060916610595
"ABHD10",0.162491423399706,9.03527578397212,2.59425888462792,0.00972197554237653,0.0155155595370795,-4.2526014752933
"ZNF330",-0.208871100872143,9.31378466898956,-2.59414642331488,0.00972511862331982,0.0155193692449868,-4.25288961616255
"LOC143666",-0.313505127530035,4.29426672473867,-2.5933002213609,0.0097487975037584,0.0155559468950847,-4.25505730704423
"MYO18B",0.666541721244037,1.4481787456446,2.59325054334945,0.00975018922040811,0.0155569584747788,-4.25518454429158
"TMEM189",0.192255004113874,10.0306952961672,2.59313011937014,0.00975356360388605,0.0155611331044281,-4.25549296897199
"CDK11B",0.166778321540235,9.67814407665505,2.59255846077209,0.00976959620825226,0.0155855008279912,-4.25695688538312
"LOC100128288",0.332372644396909,4.96587839721255,2.59128904363785,0.0098052822182841,0.0156412155354602,-4.26020651050782
"TMPRSS9",0.420165186769795,1.80019442508711,2.5910982317586,0.0098106564022506,0.015648572444892,-4.26069484208189
"CHST4",0.696117255224628,3.56061428571429,2.59040416664435,0.00983022683044409,0.0156785702943612,-4.26247081841174
"BSG",0.206409744939938,13.3589883275261,2.59018939436811,0.00983628978756081,0.0156870216218926,-4.26302028433424
"IFI27L1",-0.285788869507983,6.67053240418118,-2.58982802486367,0.00984649868034138,0.0157020831060594,-4.26394469907531
"C14orf115",0.247969231528716,0.366084494773519,2.58924505406217,0.00986298788853454,0.0157271566098341,-4.26543572371616
"HMOX2",0.1925895244364,10.0268378048781,2.58882771013875,0.00987480752110476,0.0157447808642654,-4.26650293440553
"TRA2A",0.152789925950306,10.3644545296167,2.58825500280565,0.0098910478090094,0.0157694503004553,-4.26796715899224
"HTR2A",-0.42036091821623,2.18734860627178,-2.5878077648118,0.0099037467432054,0.0157884703088994,-4.26911037962665
"CSAG3",0.962991545170328,1.89730470383275,2.58602933480133,0.0099543879327615,0.0158679698935937,-4.27365445663006
"TMPRSS6",0.898734161592907,5.86063013937282,2.58562186613494,0.00996602320746906,0.0158852838858183,-4.27469515252926
"TSC22D4",0.200476468652298,10.243375087108,2.58549431138441,0.00996966803097323,0.0158898598459654,-4.27502090098866
"KIAA1147",-0.232218739509626,10.1096097560976,-2.58525555566102,0.00997649357545005,0.0158995041999681,-4.2756305915468
"PMS2L2",0.237992051999345,5.35245487804877,2.58449801528715,0.00999817776217075,0.0159328253867395,-4.27756469503641
"C20orf123",0.273913164390327,0.591582055749129,2.58420735604914,0.0100065088932198,0.0159448639846167,-4.27830664056988
"PIKFYVE",-0.178713091986178,9.4079224738676,-2.5831388832373,0.0100371877078329,0.0159925078495778,-4.28103335585186
"PRKAA2",0.557222744775391,7.38609808362369,2.58223930576557,0.0100630821628771,0.0160325218689948,-4.28332820037206
"ZNF358",-0.235940131643905,9.77025731707318,-2.58210994874087,0.0100668106229348,0.0160366464477967,-4.2836581291434
"LGI1",-0.362809165706771,0.416406794425087,-2.58209528726316,0.0100672332888068,0.0160366464477967,-4.28369552264064
"GPR110",1.03088060227087,8.33730714285714,2.5819763996475,0.010070661205067,0.0160408623275681,-4.28399873296475
"CCDC112",0.187552019088369,7.53638588850174,2.58139323858968,0.0100874907312007,0.0160664223981032,-4.28548582619914
"NFKB2",0.239942968570021,10.221362891986,2.58134938822758,0.0100887572293916,0.016067193074192,-4.28559763380311
"TM4SF4",1.20235448412046,4.5139149825784,2.58104344329219,0.0100975975663541,0.0160800246693492,-4.28637766626532
"TMEM101",0.20563881849597,9.68689494773519,2.58045901485208,0.0101145039630881,0.0161056981588612,-4.28786746487802
"SAMD11",0.502908451538591,5.84573780487805,2.58025026532375,0.0101205488101026,0.0161140737607729,-4.28839951986662
"ASB10",0.102897475728155,0.092320905923345,2.57983656290837,0.0101325380935253,0.0161319121411458,-4.28945382881882
"GATSL1",0.369599881520492,3.56298083623693,2.57967040684638,0.010137356939274,0.0161383326584441,-4.28987722637361
"CCDC144C",0.292650873786403,0.745070034843206,2.57957891147668,0.0101400113545627,0.0161412392190056,-4.29011036277176
"ZNF563",-0.253335958532172,5.46940888501742,-2.57955327696998,0.0101407551605813,0.0161412392190056,-4.29017567978191
"CCNG1",-0.258163929570515,10.3861331010453,-2.57876351132319,0.010163694730911,0.0161764983972093,-4.29218770076502
"C19orf18",0.408015928912297,2.76693972125436,2.57872441609861,0.0101648314949803,0.0161770535342593,-4.29228728481722
"DHX40P1",0.432615543853873,0.786492160278745,2.57854162127784,0.0101701480896701,0.0161842601566489,-4.2927528834681
"NRP1",-0.294616590422907,11.7345510452962,-2.57842702514936,0.0101734823883857,0.016188311380682,-4.29304475605282
"OR1C1",-0.0440455323350346,0.0223224738675958,-2.57832210097743,0.0101765361267239,0.0161919155763498,-4.2933119833669
"PLAT",0.614238041796943,10.3320952961673,2.5776707568007,0.0101955113160274,0.0162208499161533,-4.29497062895723
"SLC35D2",-0.207367279907851,9.0038881533101,-2.57739365191088,0.0102035936051237,0.0162324507332963,-4.29567615140971
"APOA2",0.41467579726839,0.426960801393728,2.5773146327262,0.0102058993970049,0.0162348608879986,-4.29587732449671
"SMEK3P",0.44803339805825,0.40198118466899,2.57726164671108,0.010207445797496,0.0162360627738895,-4.29601221697335
"TMEM155",-0.490296149415833,2.92058658536585,-2.57713438583726,0.0102111607692328,0.016240713556891,-4.29633618826884
"ERN2",1.18866923811092,5.85655505226481,2.57681184382782,0.0102205817512079,0.0162544382486869,-4.29715722178941
"SERPINA10",-0.471240454171472,0.796870034843206,-2.57651095451459,0.0102293772828252,0.0162671661980172,-4.29792304766196
"USP26",0.162058854698042,0.2342893728223,2.57594203015847,0.0102460264219165,0.0162923803301018,-4.29937083965816
"VPS8",-0.148846983709068,9.22891533101046,-2.575663809936,0.0102541771271707,0.0163040780995055,-4.30007873746425
"USP50",-0.0953748987987501,0.0992301393728223,-2.57545016057523,0.0102604400998855,0.0163127728065243,-4.30062229178712
"SOX3",0.396373931216063,0.512711324041812,2.57516520640475,0.0102687986331839,0.0163247975793143,-4.30134718711115
"RBM22",-0.120097439526083,9.86534198606272,-2.57486311899999,0.0102776663692247,0.016337629931102,-4.30211558211561
"ANXA8L1",-0.167031624156656,0.112787979094077,-2.57478052756797,0.0102800920191684,0.0163402205910133,-4.30232564784861
"ZNF503",-0.327760055948663,8.93454651567945,-2.57467624772163,0.0102831553717048,0.0163438244004877,-4.30259086719574
"VGLL4",0.153920055948659,10.6066820557491,2.57411850691116,0.0102995535485537,0.0163686200922594,-4.30400921481893
"RNPC3",0.291389712028964,7.47381986062718,2.57253828039949,0.0103461406872146,0.0164413861992813,-4.30802613650861
"FLJ42393",-0.389616606878397,0.91330905923345,-2.57240014483296,0.0103502220264877,0.0164465989321821,-4.30837716133171
"DNTT",0.191587671548464,0.281435540069686,2.57220390305717,0.0103560226358759,0.0164545425829682,-4.30887581176484
"BBS7",-0.143702336679283,7.81350574912892,-2.57090414373281,0.0103945148300818,0.0165144241960671,-4.31217756231815
"NDRG3",0.147800625308542,9.89666620209059,2.57060218346599,0.0104034755929201,0.0165273817165248,-4.31294439204
"SLC22A17",-0.444721448082941,8.02079372822299,-2.57003626201957,0.0104202880469828,0.0165528097806064,-4.31438131554897
"OR5M11",0.13944932038835,0.125115679442509,2.56936306026682,0.0104403191581917,0.016583346407557,-4.31609023042482
