"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CFHR3",1.13338893532995,2.88717212543554,5.44100391016411,7.86012819896315e-08,2.1706810858853e-07,6.82553467540857
"OMD",-1.31424114859307,5.55335313588851,-5.43391515109411,8.16307348155251e-08,2.25161760817242e-07,6.78891230274658
"FAM101A",1.38564871153531,5.58687055749129,5.43362287893359,8.17580432738995e-08,2.2548262068957e-07,6.78740327286035
"KIAA0125",1.40353609675828,5.65768205574913,5.42779058578938,8.43391609768795e-08,2.32257944313258e-07,6.75730587525509
"ACSM1",-1.10500165871319,3.31417526132405,-5.4204203701709,8.77142334985282e-08,2.41325812613882e-07,6.71931377147126
"C17orf72",-1.07294857001811,6.7954862369338,-5.41966427876741,8.80677982378833e-08,2.42201191938881e-07,6.71541889353987
"FOXA2",-1.70111536942572,8.29550574912891,-5.41577100465022,8.99103927358095e-08,2.4720240563361e-07,6.69537110709614
"PPYR1",-1.36940618068127,3.72436515679442,-5.41434219137902,9.059595881014e-08,2.48920641645098e-07,6.68801692483141
"FAM81B",-1.63755719269378,4.97575975609757,-5.410726712719,9.23534621424861e-08,2.53376530507181e-07,6.66941567501965
"TNFRSF9",1.16444865558665,4.82042404181185,5.40948732184945,9.29635188145994e-08,2.55016173338285e-07,6.66304172303245
"HAND1",-1.20494285009052,1.16595592334495,-5.40886391802566,9.32718492194134e-08,2.55793623360213e-07,6.65983617368465
"PTPRN2",-1.26955523778181,7.81896114982578,-5.40731645655017,9.40415070740833e-08,2.57869926570179e-07,6.65188055093089
"LOC284798",1.08687836432452,1.35372700348432,5.40678469943566,9.43074063907514e-08,2.58564510310113e-07,6.64914721960623
"NOX5",1.21245912785915,2.33037421602787,5.40597619898195,9.47130868949939e-08,2.59607433104703e-07,6.6449918405443
"SPEF1",-1.41450325818662,4.24034756097561,-5.40214000883961,9.66611667890688e-08,2.64770347455581e-07,6.62528295553706
"TRPM6",-1.10070393944382,2.97605156794425,-5.39370991285745,1.01079703335141e-07,2.76320414044e-07,6.58201671437408
"SLC34A2",-1.49418415336516,14.5883280487805,-5.39187767319986,1.02065662365299e-07,2.78830079622033e-07,6.57262108363446
"KCNQ1",-1.07634756952445,9.07916881533101,-5.38845914421255,1.03930240145171e-07,2.8377281954786e-07,6.55509875120162
"GCLC",1.2222075102847,9.98883414634148,5.38767607256037,1.04361983341286e-07,2.84875883259754e-07,6.55108637886475
"HAL",1.71211407931546,5.34567090592334,5.38685029583287,1.04819157090312e-07,2.86047759545939e-07,6.54685576110631
"APOH",-2.03882706927762,5.1460862369338,-5.38405427534543,1.06381590050201e-07,2.90195860182119e-07,6.53253554429629
"MYH16",1.04063997696233,1.29070574912892,5.38254510616961,1.07234289634622e-07,2.9240536142898e-07,6.52480891085581
"HOXD3",1.39093877242062,3.12602195121951,5.3815917856998,1.07776341618914e-07,2.9380537690032e-07,6.51992911621726
"KRT78",1.10902369590259,1.51969268292683,5.38078932978691,1.08234673011285e-07,2.94967903539692e-07,6.51582216261241
"MARCH10",-1.36023693269707,3.69960209059234,-5.38060885462636,1.0833801356098e-07,2.95179750286254e-07,6.51489857050897
"C6orf141",1.31490799078494,4.84868414634146,5.36448398337124,1.17967949256003e-07,3.20949111877253e-07,6.43249161662932
"KRT6C",2.12566741484287,3.08167038327526,5.35758613645505,1.22336466720545e-07,3.32481819138574e-07,6.39730811661094
"WFDC5",-1.11810846799409,0.890590243902439,-5.35670897415716,1.22903110618714e-07,3.33889223369354e-07,6.39283695303698
"STEAP2",1.06118687181176,8.92808135888502,5.35639878460757,1.23104100740567e-07,3.34391001350073e-07,6.39125598083103
"C1orf51",1.00843787065987,6.53244581881533,5.35134233820451,1.26425784406897e-07,3.42960009761309e-07,6.3654959926557
"TDRD9",-1.48773480335693,3.95734668989547,-5.34558563166004,1.30313353950448e-07,3.53272567886266e-07,6.33619533172049
"RGNEF",-1.00458631890737,8.08646916376306,-5.33270579332886,1.39435773369214e-07,3.77305447116115e-07,6.27074249387465
"TDRD10",-1.45050812571994,5.4820181184669,-5.33015987456618,1.4131088573354e-07,3.82177905955681e-07,6.25782154604634
"KIR3DL2",-1.14703853217049,1.77434738675958,-5.32951959599693,1.41786296504606e-07,3.83413154272862e-07,6.25457290819821
"CYP3A5",-1.715877166365,4.93864094076656,-5.32942675830256,1.41855357687487e-07,3.8354938671462e-07,6.25410189872844
"THPO",1.55915092315288,3.76401010452962,5.32829224127096,1.42701954994501e-07,3.85736818438065e-07,6.24834655805185
"DPYS",-1.09130666776371,2.17063885017422,-5.3243844965604,1.45655652934893e-07,3.93306662469205e-07,6.2285312820702
"CXCL5",-1.84347783116671,6.81642212543554,-5.3220461217274,1.47451392308502e-07,3.97998564829549e-07,6.21668021577742
"psiTPTE22",-1.53896564423237,5.38799529616725,-5.31915162329376,1.49703952488635e-07,4.03972416481556e-07,6.20201720128255
"SLC27A2",1.14171177883825,7.48363101045296,5.3172644880821,1.51190492128952e-07,4.07876583890589e-07,6.19246120034438
"DQX1",1.36914735231201,2.53526533101045,5.31650069155723,1.51796212238031e-07,4.09241790840023e-07,6.18859439067065
"C11orf16",-1.64213392792498,3.68165853658537,-5.31554452415442,1.52557807085686e-07,4.11187052575704e-07,6.18375439000243
"ANKS4B",2.03525970380123,2.30463850174216,5.31106582770513,1.56174722343293e-07,4.20383774709296e-07,6.16109428240983
"SALL1",1.81807330590753,2.10132020905924,5.30781897262756,1.58848666963491e-07,4.27245268277278e-07,6.14467753527359
"NLGN1",-1.19603754484122,2.68229163763066,-5.30734556880001,1.59242227226154e-07,4.28247697793154e-07,6.1422846708516
"NTM",-1.1291045022215,7.67975836236934,-5.30652206894279,1.59929090519143e-07,4.29982219533527e-07,6.13812267371789
"C14orf50",-1.20950874115518,3.50813222996515,-5.30572504257477,1.60596607682612e-07,4.31604149160886e-07,6.13409503180293
"DRD1",-1.38433925292086,3.1696212543554,-5.30467266970566,1.61482118980309e-07,4.33816789147571e-07,6.12877787803744
"GABRB2",-1.44551069277606,4.32204425087108,-5.30293961900369,1.62950707705038e-07,4.37418675364073e-07,6.12002365677417
"USH1G",1.27714780977457,1.73443066202091,5.30186973795318,1.63863781146985e-07,4.39812188122318e-07,6.11462062230075
"SLC30A8",-1.27506913937799,1.46276655052265,-5.29910288331294,1.66248170568114e-07,4.45920426151474e-07,6.10065223838048
"NLRP12",-1.28642892545665,4.49226254355401,-5.29632075096196,1.68679625361716e-07,4.52205890399064e-07,6.08661338901726
"MUC5B",2.76559766661184,10.7946475609756,5.29046381568165,1.73911508427314e-07,4.65684526935274e-07,6.0570806972637
"SHH",-1.2898518545335,3.83678466898955,-5.28935146673364,1.74922767318028e-07,4.68270232499559e-07,6.05147519692425
"CST6",-1.51752501892382,7.06608972125436,-5.28426305801948,1.79621876047054e-07,4.80161082714326e-07,6.0258466218958
"CDX2",1.63197701497451,1.74484041811847,5.28286835907724,1.80931089136725e-07,4.83597872669829e-07,6.01882590592419
"PFN2",1.01280132631233,10.3420844947735,5.28280735410914,1.80988565524112e-07,4.83688525151006e-07,6.01851885396221
"SLC25A21",1.16337462892876,3.50372142857143,5.28146767672044,1.82255225520473e-07,4.8675683360678e-07,6.01177676185016
"ZIC5",1.46579616916243,1.49343240418119,5.28057793562831,1.83101216033232e-07,4.88889057765931e-07,6.00729988680477
"RP1L1",-1.07310324173113,2.14146271777004,-5.27269776297561,1.90761912204989e-07,5.08747993968358e-07,5.96767939776382
"ZBTB7C",-1.25115904558172,7.46243763066202,-5.2705795115467,1.92873573685602e-07,5.14246034774729e-07,5.95703825749482
"SLC4A4",-1.20858473259834,8.84545278745645,-5.26880770098104,1.94657255093976e-07,5.18866975730893e-07,5.94814045961542
"ADAMTSL1",-1.0812024683232,5.43201463414634,-5.26871862671869,1.9474734688713e-07,5.19039728883913e-07,5.94769321213652
"C8orf31",1.08688125390819,4.38716010452962,5.2686075834208,1.9485971526362e-07,5.19271800929663e-07,5.94713566635469
"SNURF",-1.20439345071583,5.41520139372822,-5.26760403262563,1.95878095333193e-07,5.21917884125951e-07,5.94209734508524
"WDR93",-1.05622483133126,3.34311132404181,-5.26629426067127,1.97214982633341e-07,5.25343660758077e-07,5.93552295225536
"SV2B",-1.03710377488893,4.51308222996515,-5.26310436721309,2.00508009993377e-07,5.3376937826297e-07,5.919517507123
"HLA-DQB1",-1.12978560803029,12.0031116724739,-5.26252508373402,2.01111712065284e-07,5.35307072306532e-07,5.9166118684309
"D4S234E",-1.21293108770776,4.03515487804878,-5.25974782543105,2.04030590188702e-07,5.42865217285387e-07,5.9026853991938
"TGM5",1.15301348362681,1.42051341463415,5.25558254551817,2.08485358325885e-07,5.54215253972603e-07,5.88181125095458
"ART5",-1.08828839558994,2.67303501742161,-5.25264602566263,2.11682457407571e-07,5.62422783820037e-07,5.86710401173447
"ANKS1B",-1.05989419121278,2.99184285714286,-5.24983858469213,2.14783409456215e-07,5.70440284105576e-07,5.85305022820476
"C3orf57",1.91587544512096,4.03955087108014,5.24863780178599,2.16123128321781e-07,5.7384995142863e-07,5.84704130574494
"EGOT",1.09649167023204,2.35677421602787,5.24788666055542,2.16965292516731e-07,5.76011568003167e-07,5.84328310151276
"TCAM1P",1.65544891887446,2.47376411149826,5.2447320031663,2.20537077488753e-07,5.84813510829771e-07,5.82750465661281
"CD1C",-1.30325856837256,6.00978989547039,-5.23924375130695,2.26887225820282e-07,6.0095403768422e-07,5.80007496007858
"OLIG1",-1.26977352970217,2.37868902439024,-5.23868515545817,2.27543389714976e-07,6.02614266105322e-07,5.79728462029513
"NXF2",-1.17606353463882,0.957344773519164,-5.23640887676543,2.30236318257231e-07,6.09431616016112e-07,5.78591677725938
"LRRIQ4",1.06563762382755,2.05066445993031,5.23464697931521,2.32341884503716e-07,6.14529617219955e-07,5.77712085991019
"ALOX12P2",1.5866659963798,3.89900714285714,5.22879771366208,2.39466688810314e-07,6.32966540656076e-07,5.74793886737899
"KISS1",1.20194853381603,3.00645923344948,5.22633768150083,2.42525988946607e-07,6.4088795894888e-07,5.73567462081665
"MBL1P",-1.13205559980254,4.35647839721255,-5.22283397822173,2.46948639062246e-07,6.52239233236577e-07,5.71821631045368
"UBE2QL1",1.17307959190391,3.92121358885017,5.22081139817252,2.49537155866079e-07,6.58737020693146e-07,5.70814300981576
"MT1H",1.29594636498274,2.63908170731707,5.2143192813905,2.5802460487907e-07,6.80180423493491e-07,5.67583349761071
"TFPI",-1.00533353628436,11.3277851916376,-5.21020973686926,2.6354099629378e-07,6.94187407481564e-07,5.65540029594913
"EIF3C",1.02551397400034,7.60514128919861,5.20130369065709,2.75890645348756e-07,7.26065241508777e-07,5.61116853147976
"SERPINB5",2.32673443804511,4.8550837979094,5.20084393378535,2.7654315420023e-07,7.27689176586865e-07,5.60888702311547
"PCDHA10",-1.31645293401351,5.0831331010453,-5.19946531180429,2.78508731334446e-07,7.32485812746115e-07,5.60204681665151
"ALOX12B",1.04645050847458,1.78245801393728,5.19885627266717,2.793813737666e-07,7.34592674619402e-07,5.59902551767744
"SP5",1.32856563765017,5.53886846689895,5.18992705470641,2.92483323803798e-07,7.67862229883883e-07,5.55476674985993
"LPPR1",-1.65852418627614,5.46786655052265,-5.18956434986044,2.9302790736435e-07,7.69095236281017e-07,5.55297042179077
"TMEM108",-1.11289983215404,7.22734146341464,-5.18814573308412,2.9516733502061e-07,7.74314514180055e-07,5.54594569307891
"TMEM158",1.04060914266909,5.6402543554007,5.18705073425994,2.96829045530278e-07,7.78474745111983e-07,5.54052465601085
"TNFRSF6B",1.15759745598158,6.72362282229965,5.17200081825593,3.20606291096626e-07,8.38797904449309e-07,5.46612221955938
"SDR16C5",-1.15131329932533,9.68486794425088,-5.17148370806595,3.21455191882916e-07,8.40697463612263e-07,5.46356927392644
"PAX5",1.32748772420604,3.65358101045296,5.17077714055247,3.22618628636892e-07,8.43417858896649e-07,5.46008136330752
"PRSS1",1.87008442981736,2.30606829268293,5.16997821607293,3.23939050687045e-07,8.46761995238736e-07,5.45613806314411
"PRMT8",-1.61782363666284,3.33317003484321,-5.15531851774027,3.49117180388727e-07,9.10027388697379e-07,5.38387982664611
"VAX2",1.04914927102189,3.54938954703833,5.15145666202079,3.56058924851953e-07,9.2765098061048e-07,5.3648756953333
"NCAM1",-1.27938353463881,5.36764477351917,-5.14769343462416,3.62951779507881e-07,9.45009515953937e-07,5.34636939757525
"LILRA3",-1.23324344577917,3.60143885017422,-5.14615161882862,3.65812955444895e-07,9.52096852850368e-07,5.33879082092826
"CCL21",-1.1836337502057,9.29302386759581,-5.14240185460506,3.728628451708e-07,9.69707906176404e-07,5.320368023358
"CCDC129",1.89005651472767,2.95102648083624,5.14110280268852,3.75335700879338e-07,9.75768258712525e-07,5.31398856487756
"C17orf104",1.20029038341288,4.01539355400697,5.13978408600131,3.7786221802708e-07,9.8221212156191e-07,5.3075140383512
"ELAVL2",1.43462834951457,2.49556655052265,5.13762580929881,3.82032784911568e-07,9.92048200636794e-07,5.29692077644787
"INA",1.80429651143658,3.08130017421603,5.1287579614484,3.9964093828799e-07,1.03619960382072e-06,5.25343815157258
"CYP11A1",-1.23724801382262,3.52442386759582,-5.12533687366508,4.06641665545938e-07,1.05341998658146e-06,5.23668149473328
"CRISP3",-1.66156976139544,2.12191707317073,-5.12463898292455,4.08084289589116e-07,1.0567571222584e-06,5.23326444385177
"LOC400891",-1.42819133124899,1.89110034843206,-5.12233343268748,4.12885419900962e-07,1.06851603057693e-06,5.2219788997321
"HNF1A",1.35658791508969,5.2755087108014,5.10862003384263,4.42591783002157e-07,1.14280081814039e-06,5.15494829939441
"FAM90A1",1.15804977126873,4.29116254355401,5.10705875294514,4.46102140693594e-07,1.15143034302734e-06,5.14732721222293
"UBD",1.33990010202404,9.48849721254356,5.10631963039734,4.47773348302426e-07,1.15545334849784e-06,5.14372007167373
"TLR10",1.11516463057431,5.3696074912892,5.10433243044776,4.52296626403509e-07,1.16683208595929e-06,5.134024300637
"C14orf73",-1.07452812571994,3.78095209059233,-5.09595851771037,4.71847607126855e-07,1.21574188934668e-06,5.09320489231875
"LYNX1",-1.03905407931546,7.61640696864111,-5.08199169351462,5.06288538844333e-07,1.30202977608345e-06,5.02525850004473
"BNIPL",-1.42210989962154,6.90444651567945,-5.08059792876643,5.09855876671898e-07,1.31087553513764e-06,5.01848740219557
"SULT1E1",-1.20134244199442,2.44827439024391,-5.07742685882877,5.18063001173027e-07,1.33114310564233e-06,5.00308823724708
"B3GNT8",-1.02940374197796,8.13530435540069,-5.07683548705375,5.19607611345355e-07,1.33494484556628e-06,5.00021742397035
"ANGPTL4",1.33444505841699,8.923224912892,5.07428467856933,5.26321267814467e-07,1.35100970595536e-06,4.98783802982033
"DLX3",1.40760216883331,5.1608318815331,5.0704467625009,5.36580818861152e-07,1.37648434477314e-06,4.96922285312482
"KCP",1.17147925950306,4.40456080139373,5.07020186684684,5.37241996940293e-07,1.37783612706861e-06,4.96803546416884
"KRT6B",2.21317914102356,3.9999581881533,5.06637067436967,5.47688698844407e-07,1.40375143411681e-06,4.94946655817247
"NOTUM",-1.59305452361364,5.41386777003484,-5.06491168415986,5.51718404031782e-07,1.4135503350521e-06,4.94239854250518
"MAPT",-1.10656241895673,5.39028170731708,-5.0648661036188,5.51844757231841e-07,1.4136976373808e-06,4.94217775949855
"VTCN1",1.76392367944711,5.60007038327526,5.06405123780088,5.54108361407901e-07,1.41931935866553e-06,4.93823101924976
"ACHE",1.37419840381768,7.08109041811846,5.06315931151252,5.56596319247289e-07,1.42498097445403e-06,4.9339117079459
"NPC1L1",1.65931709396085,3.59802282229965,5.06059238123911,5.63816974497195e-07,1.44220813436673e-06,4.92148477395159
"HEPHL1",1.19727521145303,1.58663745644599,5.05852245588044,5.69705443179433e-07,1.45672596194716e-06,4.91146811909597
"MLXIPL",-1.17008490373541,4.91756480836236,-5.05620141616978,5.7637897606234e-07,1.47323958896412e-06,4.90024074342204
"VNN3",-1.34581508310023,3.71766358885018,-5.05124189364458,5.90892928208072e-07,1.50902249236369e-06,4.8762662411822
"GPT",1.2290005529044,4.3701425087108,5.04626915403984,6.0579991201563e-07,1.54670715006602e-06,4.85224945106843
"NT5E",1.14478634523615,9.70817090592334,5.0436504467911,6.13795550837328e-07,1.56653687949905e-06,4.8396106047122
"ELN",-1.12005388184961,10.3967142857143,-5.04181702399053,6.19454092920114e-07,1.58038927894245e-06,4.83076540232502
"TINAG",1.60654275464868,1.53080522648084,5.03911569027431,6.27883242379449e-07,1.60109836865608e-06,4.81773839374988
"HOXD4",1.35325098568374,2.82411986062718,5.02849546478954,6.62109534094882e-07,1.68648991748982e-06,4.76658496926267
"LCT",1.52163162415667,2.25287613240418,5.01947819882293,6.92578803376888e-07,1.76104072743715e-06,4.72322991158969
"CRISP2",-1.45854506829028,2.11188693379791,-5.0170587815738,7.00981767721337e-07,1.78108362516325e-06,4.71160946382603
"VSIG1",2.04986191870991,6.73899233449478,5.01399746101125,7.11755384626674e-07,1.80778647115992e-06,4.696913310154
"CBLN4",-1.0932817804838,3.08258031358885,-5.00974530905424,7.26985599388536e-07,1.84441601031224e-06,4.67651408909262
"LRRC52",-1.13812522297187,1.93754790940767,-5.00958362337711,7.27570888688673e-07,1.84521684308566e-06,4.67573873304423
"SLC6A11",1.5225328319895,1.86424233449477,5.00723013808006,7.36142023438319e-07,1.86603231771684e-06,4.66445530010541
"INHBE",1.08249530360376,2.36983344947735,5.00528711367118,7.43291728043553e-07,1.88322586409159e-06,4.6551434204082
"LOC643763",1.35894891887446,1.6938405923345,4.99487654868528,7.82756365922318e-07,1.97979403626773e-06,4.6053075323448
"ST6GALNAC1",1.41206732927432,9.42460418118467,4.99212595321714,7.93516761838326e-07,2.00626836459863e-06,4.59215617530859
"CNGA1",1.18642084252099,3.83479878048781,4.98735794963628,8.12508634654641e-07,2.05201159668591e-06,4.5693747620532
"DLX6AS",1.19579420437718,1.3247137630662,4.9871742126926,8.1324920843769e-07,2.05337673708348e-06,4.5684972703494
"SHISA2",-1.46732702978445,6.94001951219512,-4.98345310190758,8.28388628748303e-07,2.09031693070337e-06,4.5507323504348
"CCDC151",-1.21501478361034,4.31662264808362,-4.98237011877347,8.32845657084233e-07,2.10104710493233e-06,4.54556437453549
"CALB2",-1.49954387362187,4.03003449477352,-4.98127380922902,8.37381111049644e-07,2.11222929227782e-06,4.54033385404849
"AQP6",1.27085836103341,2.55501480836237,4.98027850751486,8.41519340623437e-07,2.12188553954792e-06,4.53558615837809
"HOXC4",1.03979364489058,4.52211759581882,4.97899939984435,8.46866571195497e-07,2.1347486844617e-06,4.5294859551595
"PAX7",2.34691823268062,2.65829634146342,4.97710068974327,8.54864549765786e-07,2.1544769465617e-06,4.5204334499286
"CCL18",-1.20942125719928,10.4021141114983,-4.97669400578022,8.56587092270678e-07,2.15855321030036e-06,4.51849490909971
"NKX2-8",-1.22317922988318,3.95178554006969,-4.97302359804684,8.72285757533428e-07,2.1973038775658e-06,4.50100574454921
"GABRA3",1.74930664801712,1.90193885017422,4.972500759179,8.74544465779638e-07,2.2027233324078e-06,4.49851542693666
"MLLT11",1.07942850419616,6.80580052264808,4.96790021607199,8.9466415058937e-07,2.25229368627833e-06,4.47661307549244
"HPCAL4",-1.39667165377655,4.19240731707317,-4.96768975892563,8.95595157176078e-07,2.25436103197951e-06,4.47561157195322
"HIST1H2BJ",1.02322795787396,4.49327160278746,4.96352964394793,9.14191532661599e-07,2.30004315754199e-06,4.45582279888201
"ZBTB8B",1.1495291426691,1.5899787456446,4.96249943200369,9.18854012069156e-07,2.31064096861585e-06,4.45092465146169
"CDKL2",-1.17374127036368,7.69160121951219,-4.95752622539569,9.4168625683292e-07,2.36602849746418e-06,4.42729263839995
"PKD1L2",1.47067228566729,3.90230731707317,4.95293663869168,9.63242486899428e-07,2.41634509482469e-06,4.40550282688567
"ISM2",1.0036613921343,1.28041114982578,4.94737668325199,9.89994726612229e-07,2.48102926481312e-06,4.37913084155859
"C1orf130",-1.0198368932039,7.64848954703833,-4.94324932472894,1.01031617086062e-06,2.53010380431429e-06,4.3595715340697
"GRM4",1.25084086226758,2.16858536585366,4.94275035291292,1.01280001199557e-06,2.53570539588647e-06,4.35720795152116
"LOC554202",1.54547429981901,2.89241045296167,4.93950209200129,1.0291142379734e-06,2.57522744396092e-06,4.3418265995908
"CGB",1.2123042290604,1.39203693379791,4.9342981713832,1.0557805345116e-06,2.63848744656398e-06,4.31720404686391
"DSCAML1",-1.30328097745599,3.83171724738676,-4.93043790595094,1.07599105574304e-06,2.6873596562536e-06,4.29895444850302
"TRY6",1.63123214744119,1.97284668989547,4.9289293243884,1.08399029365745e-06,2.70635056898789e-06,4.29182611833859
"SLC9A3",1.11612820141518,2.12954320557491,4.92832731124657,1.08719845376435e-06,2.71403018674394e-06,4.28898205289113
"POU6F2",1.47550892545665,1.99348240418119,4.92794931622938,1.08921748927774e-06,2.71873982430056e-06,4.28719646994456
"CR1",-1.01097465525753,7.06786289198607,-4.9278608628606,1.0896904792166e-06,2.719589780977e-06,4.28677864972381
"DPYSL4",1.03728166858648,4.31150958188153,4.92489227262029,1.10567996703634e-06,2.75815427986101e-06,4.27276014865449
"CD22",-1.06725387197631,6.88683118466899,-4.91830274120967,1.14198563597626e-06,2.84353730825867e-06,4.24167029760484
"MEGF10",1.18575706104987,3.06322526132404,4.91803926233555,1.14346095444223e-06,2.84686555841608e-06,4.24042798176616
"CDH16",-1.28380686193847,1.57532526132404,-4.91293590007333,1.1724019978638e-06,2.91467825334752e-06,4.21637744185609
"SBSN",1.45851108112558,2.12201986062718,4.900040198295,1.24871672458741e-06,3.09503251910895e-06,4.15570632752249
"SYT14",1.19085077834458,1.31518693379791,4.8819976048251,1.36357605484732e-06,3.36954939889451e-06,4.0710664485799
"SPTLC3",-1.05850751357579,7.62945818815331,-4.88035728412217,1.37450946211317e-06,3.39574960976937e-06,4.06338575770931
"GJB3",1.68211870659867,6.06084512195121,4.87293912863904,1.42501895578537e-06,3.51799412725753e-06,4.02868040117112
"RASGEF1C",1.13015185453351,1.39393048780488,4.87108345213668,1.43793118530227e-06,3.5490174602375e-06,4.02000633584531
"MUC4",1.70174266578905,10.1352231707317,4.86737219545291,1.4640941867537e-06,3.6105529914779e-06,4.00266777687627
"HOXC5",1.20474965608031,2.89401480836237,4.85911122327634,1.52398891487548e-06,3.75161990610245e-06,3.96411715213965
"VSTM2L",1.3664113147935,9.4479630662021,4.85797869667204,1.53238196001003e-06,3.76944663779126e-06,3.95883680626247
"SCTR",-1.85379122264278,6.88763153310105,-4.85306759430544,1.56929600537854e-06,3.85609180017012e-06,3.93595216220376
"CLDN6",2.22020037847624,4.05834756097561,4.85230995535835,1.57506652956306e-06,3.86980802440518e-06,3.93242363101806
"DNAH2",1.21232070429489,7.94501951219513,4.84675347721128,1.61801662949421e-06,3.970581090547e-06,3.9065611020151
"NPTX2",1.34093740332402,5.28161602787456,4.84633611724105,1.62128789239904e-06,3.97813319361208e-06,3.9046196094114
"FTCD",1.0485078986342,1.61378867595819,4.84544239440572,1.62831433425244e-06,3.99394184972551e-06,3.90046267001841
"KCNK1",1.02924001974659,9.08133519163764,4.84139239491138,1.66052490243521e-06,4.0695447352268e-06,3.88163391105529
"TRIM17",1.24583329274314,5.02427386759581,4.83505702082956,1.71214643468014e-06,4.19055392274479e-06,3.85220936196215
"GRP",-1.46523652460097,3.57878327526132,-4.82664531779944,1.7830805142748e-06,4.35859197251352e-06,3.81319620076393
"CLU",-1.08448207010039,12.3018162020906,-4.82087244365615,1.8333913829353e-06,4.47716487351751e-06,3.78645805874639
"SOST",-1.11245068290276,1.49761393728223,-4.81820925880686,1.85705953450206e-06,4.53334509433142e-06,3.77413296522609
"SULT4A1",1.52337324337668,2.47836585365854,4.81461472292893,1.88947192484939e-06,4.61027556657452e-06,3.75750758029198
"AGT",1.38762909988482,7.22784738675958,4.81009183164567,1.93103022459309e-06,4.70776042167155e-06,3.73660463702691
"C16orf89",-1.7527344446273,10.7905534843206,-4.80714564325436,1.95857315379399e-06,4.77264176230156e-06,3.72299831052957
"LY6K",1.9286936383084,6.01208710801394,4.80428254800795,1.98570157170203e-06,4.83645192395808e-06,3.70978309810024
"C20orf186",1.26233233174265,1.23092108013937,4.80098723369998,2.01737339846859e-06,4.91126240609037e-06,3.69458187810815
"GRIN3B",-1.33316668751029,3.50565087108014,-4.80080799208938,2.01910999906199e-06,4.91490731334394e-06,3.69375531599173
"KCNH3",-1.18626442652626,3.77684494773519,-4.79978860609017,2.02901383494927e-06,4.93784424271082e-06,3.68905501891875
"DLGAP1",-1.3425432910976,3.31909738675958,-4.7994933677665,2.03189094667723e-06,4.94425994254873e-06,3.68769387355004
"KRT14",1.77979849596843,3.19867787456446,4.79790639379324,2.04742353088564e-06,4.97910508044092e-06,3.68037872725493
"CACNA1D",-1.13742007240416,7.17230261324042,-4.79408029978596,2.08534321931829e-06,5.06831967474897e-06,3.66275154905269
"GAL3ST2",1.0189062695409,1.58155853658537,4.7929804848427,2.09636783079364e-06,5.09451131228614e-06,3.65768699814199
"ABCC2",1.82148261971369,4.42821637630662,4.78926471506694,2.13403159789342e-06,5.18235967645516e-06,3.6405841367496
"PDLIM4",1.00921707750536,7.9228381533101,4.78743496520138,2.15281690432991e-06,5.22612404468406e-06,3.63216670324134
"PNMA3",1.31254833964129,4.03099076655052,4.78631243351329,2.16442018412844e-06,5.25304957798283e-06,3.62700416833172
"SAA4",1.32886928089519,2.53650191637631,4.78364122671739,2.19227431303739e-06,5.31876526195434e-06,3.61472375356168
"SLC7A9",1.25575853546159,2.29307891986063,4.78314112085766,2.1975274058972e-06,5.32962051306196e-06,3.61242530594184
"PIGR",-1.91539340464047,12.3259222996516,-4.78002769104415,2.23050436815992e-06,5.40576728583675e-06,3.59812121378831
"ELOVL3",-1.07187088365971,3.30055993031359,-4.77027474474778,2.3369186546609e-06,5.65499056815042e-06,3.55336871836884
"THEG",1.02178203060722,1.15015226480836,4.76767264298396,2.36612592670116e-06,5.72027381949774e-06,3.54144294387969
"DOCK3",1.09187327628765,5.18323222996516,4.76471192373728,2.3997858921624e-06,5.79891765137642e-06,3.52788088723714
"HKDC1",1.20769229224948,7.94642108013938,4.75684551716682,2.49147206239517e-06,6.01339306853665e-06,3.49188533571228
"MAGEA3",2.43866786901434,2.53312543554007,4.74753130062962,2.60439542155436e-06,6.27266987382814e-06,3.44933586643756
"CYP4X1",-1.22949814382098,7.29466358885018,-4.74572235928873,2.62689052619693e-06,6.32536506014814e-06,3.44108114602669
"LEP",1.17149861444793,1.95053240418119,4.74347190765795,2.65513710938581e-06,6.38888476977153e-06,3.43081574545751
"MT1L",-1.00041150567715,5.20959790940766,-4.73871450447604,2.71581485852908e-06,6.53335821954557e-06,3.40912973710016
"CDH15",1.25819155175252,5.22562456445993,4.73703954863701,2.73749375172251e-06,6.58165437672597e-06,3.40149945483382
"FGF5",1.07527672535792,1.19630261324042,4.73046492605461,2.82420941170729e-06,6.78140575700007e-06,3.3715727869328
"TMEM132D",-1.60967410564425,3.44778867595819,-4.72677874274623,2.87397807707348e-06,6.89526351785889e-06,3.35481066391011
"EPS8L3",1.98926097087382,2.11098989547038,4.7206263743007,2.95892846483255e-06,7.09327433243954e-06,3.32686101308318
"PEG10",-1.51198148757612,9.70345836236933,-4.71597272556397,3.0247840413071e-06,7.24522417081259e-06,3.30574227696959
"PTPRR",-1.09732800724043,4.39092456445993,-4.71368463392516,3.0576784765742e-06,7.31974570010125e-06,3.2953657482534
"C1QL1",1.05748032910977,2.38142020905923,4.70815355473471,3.13862252175286e-06,7.50476594125159e-06,3.27030146846355
"MAGEA6",2.49959466513082,2.68788972125436,4.70534701863503,3.18047870529711e-06,7.60130708029682e-06,3.25759396558034
